timestamp,timestamp_sample,control_mode_flags,output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,hdg_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,mag_inclination_deg,mag_inclination_ref_deg,mag_strength_gs,mag_strength_ref_gs,gps_check_fail_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_height,pre_flt_fail_innov_pos_horiz,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
121372309,121177941,34360815811,0.0008333149,0.001945252,0.0022570516,0,0.0035614104,0.010972341,0.011394134,nan,0.029814178,2.0,nan,nan,nan,0.005002,3670026,3670026,6815762,589834,nan,nan,nan,nan,0,303,2,1,3,2,1,0,1,0,0,0,0,0,0
121568578,121377990,34360815811,0.00081684144,0.0015894863,0.0020387282,0,0.0036054489,0.011797542,0.0115718655,nan,0.0290469,2.0,nan,nan,nan,0.005002,3670026,3670026,6815762,589834,nan,nan,nan,nan,0,303,2,1,3,2,1,0,1,0,0,0,0,0,0
121768620,121578038,34360815811,0.0008041968,0.0012676155,0.0018360147,0,0.0035538953,0.012658974,0.011538791,nan,0.027724655,2.0,nan,nan,nan,0.005002,3670026,3670026,6815762,589834,nan,nan,nan,nan,0,303,2,1,3,2,1,0,1,0,0,0,0,0,0
121968737,121778086,34360815811,0.0007955481,0.0011645404,0.0016492689,0,0.0035073913,0.01355675,0.011617726,nan,0.026651772,2.0,nan,nan,nan,0.005002,3670026,3670026,6815762,589834,nan,nan,nan,nan,0,303,2,1,3,2,1,0,1,0,0,0,0,0,0
122178831,121988136,34360815811,0.0008338899,0.0013058793,0.0013659301,0,0.003538085,0.014538966,0.011572977,nan,0.027173284,2.0,nan,nan,nan,0.005002,3670026,3670026,6815762,589834,nan,nan,nan,nan,0,303,2,1,3,2,1,0,1,0,0,0,0,0,0
122372711,122178182,34360815811,0.00086761103,0.0012725893,0.001368465,0,0.0035431623,0.015462525,0.011665516,nan,0.027879192,2.0,nan,nan,nan,0.005002,3670026,3670026,6815762,589834,nan,nan,nan,nan,0,303,2,1,3,2,1,0,1,0,0,0,0,0,0
122568927,122378227,34360815811,0.0008817845,0.0011306619,0.0011591554,0,0.0035226648,0.016470972,0.011861715,nan,0.028635379,2.0,nan,nan,nan,0.005002,3670026,3670026,6815762,589834,nan,nan,nan,nan,0,303,2,1,3,2,1,0,1,0,0,0,0,0,0
122768864,122578273,34360815811,0.0009289025,0.0015313339,0.01492724,0,0.0035657901,0.0040893108,0.012013978,nan,0.030301347,1.8619891,nan,nan,nan,0.005002,3670026,3670026,6815762,589834,nan,nan,nan,nan,0,303,2,1,3,3,1,0,1,0,0,0,0,0,0
122968949,122778319,34360815811,0.0025647904,0.012577669,0.03305776,0,0.0035156964,0.0023180405,0.012120313,nan,0.032153692,1.5759953,nan,nan,nan,0.005002,3670026,3670026,6815762,589834,nan,nan,nan,nan,0,303,2,1,3,3,1,0,1,0,0,0,0,0,0
123168996,122978364,34360815811,0.0023392714,0.0068474566,0.01450289,0,0.0034871574,0.0029261278,0.012292909,nan,0.031229913,1.6259063,nan,nan,nan,0.005002,3670026,3670026,6815762,589834,nan,nan,nan,nan,0,303,2,1,3,3,1,0,1,0,0,0,0,0,0
123368871,123178409,34360815811,0.0014093005,0.0047336803,0.0049034907,0,0.0036011941,0.0038347228,0.012279381,nan,0.029855741,2.0,nan,nan,nan,0.005002,3670026,3670026,6815762,589834,nan,nan,nan,nan,0,303,2,1,3,3,1,0,1,0,0,0,0,0,0
123579013,123388456,34360815811,0.0008635103,0.002486239,0.002274076,0,0.0035342185,0.0049624615,0.012389838,nan,0.028677542,2.0,nan,nan,nan,0.005002,3670026,3670026,6815762,589834,nan,nan,nan,nan,0,303,2,1,3,3,1,0,1,0,0,0,0,0,0
123769164,123578499,34360815811,0.00075812277,0.0014747141,0.0037897942,0,0.0035277917,0.0060769403,0.01249745,nan,0.027776407,2.0,nan,nan,nan,0.005002,3670026,3670026,6815762,589834,nan,nan,nan,nan,0,303,2,1,3,3,1,0,1,0,0,0,0,0,0
123972934,123778541,34360815811,0.0007482019,0.001613703,0.0048323656,0,0.003583841,0.007319466,0.012602305,nan,0.027437355,2.0,nan,nan,nan,0.005002,3670026,3670026,6815762,589834,nan,nan,nan,nan,0,303,2,1,3,3,1,0,1,0,0,0,0,0,0
124169288,123978585,34360815811,0.0007776685,0.0017223561,0.0051017646,0,0.003554455,0.008619777,0.01266255,nan,0.027791172,2.0,nan,nan,nan,0.005002,3670026,3670026,6815762,589834,nan,nan,nan,nan,0,303,2,1,3,3,1,0,1,0,0,0,0,0,0
124369320,124178627,34360815811,0.00078272074,0.0016750493,0.005068047,0,0.0035803223,0.00997082,0.012742194,nan,0.027503256,2.0,nan,nan,nan,0.005002,3670026,3670026,6815762,589834,nan,nan,nan,nan,0,303,2,1,3,3,1,0,1,0,0,0,0,0,0
124569259,124378670,34360815811,0.0007062285,0.0016980111,0.0048061972,0,0.0036214432,0.011368493,0.013010836,nan,0.025606986,2.0,nan,nan,nan,0.005002,3670026,3670026,6815762,589834,nan,nan,nan,nan,0,303,2,1,3,3,1,0,1,0,0,0,0,0,0
124769375,124578712,34360815811,0.0007380805,0.001507817,0.004473461,0,0.003554871,0.012810824,0.013234209,nan,0.025403157,2.0,nan,nan,nan,0.005002,3670026,3670026,6815762,589834,nan,nan,nan,nan,0,303,2,1,3,3,1,0,1,0,0,0,0,0,0
124969330,124778754,34360815811,0.00077698304,0.0014302131,0.0041147317,0,0.0036943357,0.014296218,0.013550107,nan,0.026127206,2.0,nan,nan,nan,0.005002,3670026,3670026,6815762,589834,nan,nan,nan,nan,0,303,2,1,3,3,1,0,1,0,0,0,0,0,0
125169542,124978795,34360815811,0.00088191044,0.0015440299,0.003758345,0,0.003560183,0.015823703,0.013713913,nan,0.026943978,2.0,nan,nan,nan,0.005002,3670026,3670026,6815762,589834,nan,nan,nan,nan,0,303,2,1,3,3,1,0,1,0,0,0,0,0,0
125369582,125178836,34360815811,0.0008902159,0.0018619808,0.0034564396,0,0.0036873487,0.01739277,0.013864767,nan,0.027276285,2.0,nan,nan,nan,0.005002,3670026,3670026,6815762,589834,nan,nan,nan,nan,0,303,2,1,3,3,1,0,1,0,0,0,0,0,0
125569447,125378876,34360815811,0.00094017055,0.0020136598,0.003197201,0,0.0035743492,0.019002968,0.013984788,nan,0.02713377,2.0,nan,nan,nan,0.005002,3670026,3670026,6815762,589834,nan,nan,nan,nan,0,303,2,1,3,3,1,0,1,0,0,0,0,0,0
125769629,125578916,34360815811,0.0008912029,0.0021171172,0.0028719592,0,0.0037934193,0.020653946,0.013998611,nan,0.0271449,2.0,nan,nan,nan,0.005002,3670026,3670026,6815762,589834,nan,nan,nan,nan,0,303,2,1,3,3,1,0,1,0,0,0,0,0,0
125969644,125778956,34360815811,0.0008976449,0.0023330923,0.0028365473,0,0.0036600423,0.022345766,0.0139153395,nan,0.026539756,2.0,nan,nan,nan,0.005002,3670026,3670026,6815762,589834,nan,nan,nan,nan,0,303,2,1,3,3,1,0,1,0,0,0,0,0,0
126169697,125978995,34360815811,0.00088028336,0.0025133202,0.0027585488,0,0.0036347553,0.024078468,0.01407463,nan,0.024882302,2.0,nan,nan,nan,0.005002,3670026,3670026,6815762,589834,nan,nan,nan,nan,0,303,2,1,3,3,1,0,1,0,0,0,0,0,0
