timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,heading_var,unaided_heading,delta_heading,tilt_var,ref_alt,dist_bottom,dist_bottom_var,delta_dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max_z,hagl_max_xy,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,heading_good_for_control,xy_global,z_global,dist_bottom_valid,dist_bottom_reset_counter,dist_bottom_sensor_bitfield,dead_reckoning
130032856,130032369,0,nan,nan,-2.2325532e-05,0.1239659,-0.6993643,0.0011080175,-0.13570653,-0.19708537,-0.024076195,-0.0065111644,-0.013309851,-0.008221689,0.00038680818,-5.7166544e-05,-2.898072e-05,-1.1679132,-1.2632928,-0.18504617,1.6155274,0.00011621361,-0.06588762,1.3482672,9.101637e-06,nan,0.5979845,3.7716517,-0.19708537,0.0037102348,0.0015083787,0.010833469,0.0015669035,inf,inf,inf,inf,inf,1,1,1,1,3,2,2,1,1,1,0,0,0,2,0,0
130532256,130531818,0,nan,nan,-0.011188018,0.13020101,-0.6986504,0.0011080175,-0.13570653,-0.19708537,-0.016858999,0.011736414,0.0013308818,0.0053738756,0.00038680818,-5.7166544e-05,-2.898072e-05,-0.8600003,0.13540098,0.23422211,1.5976965,0.000115536095,-0.08344163,1.3482672,9.117007e-06,nan,0.5981883,3.9045851,-0.19708537,0.0038128467,0.0015523736,0.0108389575,0.0015867271,inf,inf,inf,inf,inf,1,1,1,1,3,2,2,1,1,1,0,0,0,2,0,0
131036157,131031171,0,nan,nan,-0.01626749,0.13684298,-0.69851243,0.0011080175,-0.13570653,-0.19708537,0.012688347,-0.001322654,0.0013013488,0.0036637906,0.00038680818,-5.7166544e-05,-2.898072e-05,0.13109317,-0.80325896,0.17345792,1.5885409,0.00011555962,-0.092894465,1.3482672,9.075293e-06,nan,0.59863174,4.0300856,-0.19708537,0.0036345606,0.0015141439,0.01075749,0.0015595949,inf,inf,inf,inf,inf,1,1,1,1,3,2,2,1,1,1,0,0,0,2,0,0
131525364,131524599,0,nan,nan,-0.011760497,0.13317652,-0.6986063,0.0011080175,-0.13570653,-0.19708537,0.009821579,0.0021135805,0.012133934,0.013071112,0.00038680818,-5.7166544e-05,-2.898072e-05,-1.0994085,0.7726005,0.4122635,1.5849006,0.000116644704,-0.097473845,1.3482672,9.142037e-06,nan,0.5988577,4.165103,-0.19708537,0.0039712633,0.0015997426,0.011024412,0.0016057893,inf,inf,inf,inf,inf,1,1,1,1,3,2,2,1,1,1,0,0,0,2,0,0
132037953,132037489,0,nan,nan,-0.0063621653,0.12688957,-0.6987487,0.0011080175,-0.13570653,-0.19708537,0.0022308044,0.00021027826,0.009438909,0.0095342435,0.00038680818,-5.7166544e-05,-2.898072e-05,-0.55631465,1.1570028,-0.5860909,1.5832365,0.00011712526,-0.10013657,1.3482672,9.23907e-06,nan,0.59956485,4.2977533,-0.19708537,0.003971987,0.0015883425,0.011346766,0.0015966317,inf,inf,inf,inf,inf,1,1,1,1,3,2,2,1,1,1,0,0,0,2,0,0
132529827,132529364,0,nan,nan,-0.0025411388,0.12318856,-0.69866645,0.0011080175,-0.13570653,-0.19708537,-0.005983524,-0.007602132,0.007491471,0.007381217,0.00038680818,-5.7166544e-05,-2.898072e-05,0.7116114,-1.0050085,-0.64370096,1.5812799,0.00011887873,-0.10296578,1.3482672,9.18105e-06,nan,0.598225,4.424303,-0.19708537,0.0040983427,0.0016861854,0.011196746,0.0016321844,inf,inf,inf,inf,inf,1,1,1,1,3,2,2,1,1,1,0,0,0,2,0,0
133029475,133028804,0,nan,nan,-0.004413673,0.12425901,-0.69781595,0.0011080175,-0.13570653,-0.19708537,-0.009344654,0.0029857727,0.0011427598,0.001138094,0.00038680818,-5.7166544e-05,-2.898072e-05,0.79173493,-0.21908349,-0.29933062,1.57894,0.00012068676,-0.10626679,1.3482672,9.259583e-06,nan,0.59721184,4.555332,-0.19708537,0.004175893,0.0017388343,0.011456215,0.0016451902,inf,inf,inf,inf,inf,1,1,1,1,3,2,2,1,1,1,0,0,0,2,0,0
133537781,133537177,0,nan,nan,-0.008775002,0.12569885,-0.6962737,0.0011080175,-0.13570653,-0.19708537,-0.013259617,-0.00012351178,-0.009302165,-0.008629827,0.00038680818,-5.7166544e-05,-2.898072e-05,-0.22257538,0.2348871,-0.32222405,1.5766865,0.00012186175,-0.109291986,1.3482672,9.156644e-06,nan,0.5943514,4.6879325,-0.19708537,0.0038714753,0.001671082,0.011173917,0.0016091613,inf,inf,inf,inf,inf,1,1,1,1,3,2,2,1,1,1,0,0,0,2,0,0
134031446,134030552,0,nan,nan,-0.012289207,0.124049544,-0.6955283,0.0011080175,-0.13570653,-0.19708537,-0.0059442506,-0.0029202497,-0.0064670066,-0.0047362605,0.00038680818,-5.7166544e-05,-2.898072e-05,0.44936094,1.4511942,-0.4435008,1.580932,0.00012206253,-0.10600077,1.3482672,9.07463e-06,nan,0.5923407,4.8169274,-0.19708537,0.0036583869,0.001564307,0.010877224,0.0015789772,inf,inf,inf,inf,inf,1,1,1,1,3,2,2,1,1,1,0,0,0,2,0,0
134533662,134532996,0,nan,nan,-0.011389919,0.12578833,-0.69350797,0.0011080175,-0.13570653,-0.19708537,0.010627897,0.013119728,-0.0056267767,-0.0028441136,0.00038680818,-5.7166544e-05,-2.898072e-05,0.4252285,-0.26828393,-0.071908616,1.5829256,0.00012255934,-0.10495757,1.3482672,9.075379e-06,nan,0.59105337,4.944813,-0.19708537,0.0038903493,0.0015739179,0.011057997,0.0016024559,inf,inf,inf,inf,inf,1,1,1,1,3,2,2,1,1,1,0,0,0,2,0,0
