timestamp,timestamp_sample,hover_thrust,hover_thrust_var,accel_innov,accel_innov_var,accel_innov_test_ratio,accel_noise_var,valid
2406097573,2406097444,0.39,0.013234548,9.235438,1.0,9.4770355,1.0,0
2406199988,2406199865,0.39,0.013250627,9.667262,1.0,10.383995,1.0,0
2406284252,2406284111,0.39,0.013262637,9.84006,1.0,10.758532,1.0,0
2406386614,2406386471,0.39,0.013277993,9.594769,1.0,10.228843,1.0,0
2406496673,2406496531,0.39,0.01329836,9.944575,1.0,10.988286,1.0,0
2406595209,2406595067,0.39,0.013315031,10.17714,1.0,11.508243,1.0,0
2406698524,2406698379,0.39,0.013329809,9.720005,1.0,10.497611,1.0,0
2406794817,2406794674,0.39,0.013345817,9.613219,1.0,10.268221,1.0,0
2406887262,2406887144,0.39,0.013360147,9.634364,1.0,10.313441,1.0,0
2406994396,2406994260,0.39,0.013378505,9.69718,1.0,10.448366,1.0,0
2407085618,2407085483,0.39,0.013393756,9.791407,1.0,10.652405,1.0,0
2407190012,2407189864,0.39,0.013410071,9.425068,1.0,9.870212,1.0,0
2407296629,2407296502,0.39,0.013427362,9.786734,1.0,10.642239,1.0,0
2407393575,2407393431,0.39,0.01344317,10.022884,1.0,11.162024,1.0,0
2407490693,2407490562,0.39,0.013458937,9.75728,1.0,10.57828,1.0,0
2407598138,2407598002,0.39,0.013476172,10.0868225,1.0,11.304888,1.0,0
2407688018,2407687878,0.39,0.013489783,9.95573,1.0,11.012952,1.0,0
2407794273,2407794127,0.39,0.01351064,9.89089,1.0,10.869967,1.0,0
2407894435,2407894121,0.39,0.013525737,9.778364,1.0,10.624045,1.0,0
2407987288,2407987158,0.39,0.013539467,9.76771,1.0,10.600905,1.0,0
2408094936,2408094792,0.39,0.0135554625,9.955549,1.0,11.012551,1.0,0
2408194453,2408194326,0.39,0.013572874,9.9902,1.0,11.089344,1.0,0
2408295474,2408295336,0.39,0.013588436,9.86471,1.0,10.8125,1.0,0
2408397708,2408397560,0.39,0.013607084,9.767651,1.0,10.600778,1.0,0
2408490276,2408490116,0.39,0.013619444,9.928151,1.0,10.952021,1.0,0
2408596218,2408596083,0.39,0.0136365015,9.786818,1.0,10.642422,1.0,0
2408694747,2408694249,0.39,0.013650608,9.919946,1.0,10.933925,1.0,0
2408786806,2408786700,0.39,0.013664707,9.417611,1.0,9.8546,1.0,0
2408894108,2408893956,0.39,0.01368225,9.744858,1.0,10.551361,1.0,0
2408989162,2408989039,0.39,0.013698548,9.750648,1.0,10.563903,1.0,0
2409091184,2409090923,0.39,0.01371434,9.835857,1.0,10.749343,1.0,0
2409194861,2409194743,0.39,0.013731991,10.065931,1.0,11.258108,1.0,0
2409292408,2409292065,0.39,0.013747994,9.685792,1.0,10.4238405,1.0,0
2409396036,2409395881,0.39,0.013763144,9.789641,1.0,10.648564,1.0,0
2409498025,2409497898,0.39,0.0137795,9.93133,1.0,10.959034,1.0,0
2409597658,2409597510,0.39,0.013794849,9.940911,1.0,10.98019,1.0,0
2409695284,2409695159,0.39,0.013810089,9.7045965,1.0,10.4643545,1.0,0
2409797708,2409797549,0.39,0.013828889,8.047004,1.0351052,6.9509063,1.0441364,0
2409895032,2409894881,0.39,0.01384594,10.415593,1.029975,11.703043,1.0251559,0
2409986947,2409986785,0.39,0.013859011,9.776605,1.0,10.620222,1.0,0
2410099082,2410098960,0.39,0.0138778025,9.651815,1.0,10.350838,1.0,0
2410194185,2410194051,0.39,0.013892827,10.129308,1.0,11.400319,1.0,0
2410289849,2410289699,0.39,0.013910241,10.527508,1.0026554,12.281657,1.0012232,0
2410379931,2410379764,0.39,0.013926376,10.493607,1.0,12.235086,1.0,0
