timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
568570164,568565918,0.76705813,-0.010317114,0.008235734,0.6414417,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
568576462,568574634,0.76706237,-0.010288192,0.00824354,0.6414372,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
568580368,568579736,0.76708335,-0.010266521,0.0082498845,0.6414122,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
568585154,568584697,0.76708686,-0.010229703,0.00826609,0.64140844,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
568590456,568589791,0.76709497,-0.010205961,0.008278919,0.64139897,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
568595366,568594813,0.76712024,-0.010171811,0.008295547,0.64136904,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
568605511,568599866,0.7671233,-0.010137424,0.008310096,0.6413658,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
568610452,568609988,0.76715374,-0.010076155,0.008338418,0.64132994,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
568615658,568615045,0.76715624,-0.010053285,0.008342024,0.64132726,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
568620710,568620092,0.76716834,-0.010032482,0.0083534755,0.641313,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
568625859,568625254,0.7671832,-0.010010411,0.0083655035,0.6412955,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
568630823,568630231,0.7671827,-0.009990363,0.008368308,0.6412962,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
568635796,568635241,0.7671839,-0.009970004,0.008378368,0.641295,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
568640917,568640276,0.7671919,-0.009955727,0.008377872,0.64128566,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
568645976,568645406,0.7671816,-0.009924939,0.008380272,0.6412986,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
568651018,568650469,0.76717556,-0.009913591,0.008378279,0.6413059,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
568656079,568655463,0.7671792,-0.009907387,0.008368858,0.6413018,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
568664864,568660493,0.7671568,-0.00989911,0.008361869,0.6413287,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
568666732,568666234,0.7671463,-0.00991041,0.008344525,0.6413415,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
568671064,568670589,0.7671469,-0.009922334,0.008330582,0.6413406,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
568676227,568675639,0.7671199,-0.009938024,0.008312387,0.641373,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
568686362,568680743,0.7671133,-0.009960851,0.008303011,0.6413804,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
568688704,568685751,0.7671057,-0.009995791,0.008281628,0.6413895,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
568699112,568695952,0.76707554,-0.010059618,0.008248997,0.6414249,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
568701402,568700931,0.7670708,-0.010108624,0.008225052,0.64143026,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
568710170,568705964,0.76705664,-0.010144341,0.008209674,0.6414466,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
568716749,568716084,0.76705444,-0.010220551,0.008183149,0.64144856,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
568721896,568721157,0.7670472,-0.010251701,0.008177117,0.6414567,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
568731773,568726191,0.7670487,-0.0102889575,0.008165634,0.6414545,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
568733697,568732610,0.7670602,-0.010337733,0.008143637,0.6414401,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
568743204,568742606,0.7670743,-0.010379916,0.008127255,0.64142275,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
568751946,568751440,0.76709276,-0.01040189,0.008121159,0.6414006,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
568757069,568756593,0.7671106,-0.010398329,0.008118659,0.6413792,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
568765961,568761694,0.7671266,-0.010398123,0.008131351,0.6413599,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
568772069,568771671,0.76714724,-0.010349411,0.008157874,0.6413357,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
568777107,568776677,0.767158,-0.0103357285,0.008169103,0.641323,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
568787972,568787100,0.76716775,-0.01024469,0.008190719,0.64131254,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
568792502,568791955,0.76717466,-0.010207395,0.008194924,0.6413046,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
568797729,568797028,0.7671718,-0.010157241,0.008207106,0.6413087,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
568807515,568801956,0.7671693,-0.010104707,0.008217848,0.6413124,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
568812816,568809261,0.76716423,-0.010032185,0.008229194,0.64131945,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
568824185,568823531,0.7671522,-0.009902607,0.0082699265,0.64133537,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
568829035,568828505,0.7671404,-0.009870943,0.008286581,0.6413499,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
568840348,568839882,0.7671234,-0.009794237,0.008316996,0.64137083,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
568850692,568850066,0.7671178,-0.009774821,0.008336316,0.64137757,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
568855604,568855036,0.7671007,-0.009757459,0.008358153,0.64139813,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
568864589,568860165,0.76710105,-0.009764776,0.008377194,0.6413973,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
568870842,568870223,0.7670885,-0.009778457,0.00840277,0.6414118,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
568876066,568875304,0.76708895,-0.009796868,0.008408687,0.641411,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
568881089,568880465,0.76709,-0.009827374,0.00841204,0.641409,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
568886169,568885346,0.76708233,-0.009855561,0.008413244,0.64141774,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
568898648,568897209,0.76709,-0.009931705,0.008417797,0.64140743,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
568907475,568906873,0.76710093,-0.010009261,0.0084093055,0.6413932,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
568912516,568911907,0.7671023,-0.010055091,0.008395997,0.64139104,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
568922383,568922005,0.7671142,-0.010135163,0.008374509,0.64137584,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
568927656,568927050,0.76711994,-0.010182821,0.008351858,0.64136845,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
568932677,568932134,0.76712114,-0.010213382,0.008340923,0.64136684,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
568943913,568943486,0.767127,-0.010268903,0.00831297,0.6413592,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
568949197,568948675,0.7671285,-0.010287357,0.008313225,0.64135706,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
568954105,568953544,0.7671345,-0.010303659,0.008306539,0.6413499,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
568964121,568963717,0.76712644,-0.010320126,0.008308482,0.6413591,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
568969436,568968832,0.76713324,-0.010325337,0.008309416,0.641351,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
568974474,568973840,0.76712155,-0.010314163,0.008320629,0.6413649,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
568984468,568978900,0.76712126,-0.010304601,0.008325103,0.6413655,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
568985650,568985168,0.7671219,-0.01028571,0.008336566,0.64136475,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
568990879,568990259,0.7671136,-0.010255254,0.008359858,0.6413749,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
568995910,568995313,0.7671158,-0.010229057,0.0083690155,0.64137256,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
569001099,569000354,0.76711667,-0.010201018,0.008385965,0.6413717,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
569006025,569005346,0.7671083,-0.010161465,0.008402088,0.6413821,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
569011105,569010459,0.7671116,-0.01011885,0.008408396,0.64137876,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
569016308,569015544,0.76710874,-0.010081093,0.008422856,0.6413826,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
569021701,569020964,0.76710373,-0.010035568,0.008425442,0.6413893,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
569026466,569025788,0.7671077,-0.009987985,0.008431111,0.6413852,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
569041342,569040747,0.76710844,-0.009878512,0.008439781,0.64138585,0.7086451,4.1272874e-09,-2.6684577e-09,0.7055651,1
