timestamp,observation[0],observation[1],observation[2],observation[3],observation[4],observation[5],observation[6],observation[7],observation[8],observation[9],observation[10],observation[11],observation[12],observation[13],observation[14],motor_thrust[0],motor_thrust[1],motor_thrust[2],motor_thrust[3],controller_time,inference_time
1020541485,-0.056818485,-0.083791465,-0.015909076,0.99995023,-0.0029209256,-0.009545697,0.0029932857,0.9999669,0.0075735743,0.016381511,-0.0005279527,-0.012399764,-0.0131638115,0.00494581,0.017446931,0.5287635,0.5031882,0.50882804,0.45521766,125,87
1020591127,-0.057893604,-0.084012285,-0.015591681,0.999943,-0.0023346543,-0.010428596,0.0024158955,0.9999669,0.007784073,0.010545072,-0.0010717672,-0.0078489315,-0.0072138193,-0.03795135,0.016392544,0.5295712,0.51638937,0.4973879,0.46697998,127,87
1020640777,-0.05890481,-0.08405422,-0.015215397,0.99994344,-0.0025435686,-0.010329714,0.0026314855,0.9999604,0.008507718,0.011290543,0.0059030065,-0.011636643,-0.034999013,0.0027454132,0.0027774628,0.5304598,0.5073739,0.51217717,0.45352945,138,98
1020688921,-0.059923977,-0.08399205,-0.014825702,0.99992764,-0.0027614236,-0.011712945,0.00286901,0.99995387,0.009177636,0.0058057243,-0.003574158,-0.014961123,-0.010406784,0.0067539727,0.009934212,0.5300389,0.5081148,0.5065299,0.4599978,147,108
1020741545,-0.06061928,-0.08391391,-0.014531374,0.9999202,-0.002733171,-0.012341975,0.002845168,0.999955,0.009063824,0.008429974,-0.0043042134,-0.010689236,0.0140416855,-0.02675685,-0.0039259354,0.52355456,0.509543,0.49851623,0.47771272,122,84
1020789704,-0.06133993,-0.0836864,-0.014223039,0.99991626,-0.0033584833,-0.012501909,0.0034675598,0.99995613,0.0087116435,0.0026654666,-0.0015907539,-0.015820358,-0.010505202,0.00865163,0.022544503,0.5312543,0.5122389,0.5047466,0.457479,149,112
1020839324,-0.061869442,-0.08342125,-0.01384598,0.99991345,-0.003453076,-0.012700915,0.0035777688,0.9999456,0.009808816,0.005809153,-0.015593892,-0.016754173,-0.012042217,0.003205375,0.021127347,0.53029823,0.50997645,0.5018571,0.46134493,122,84
1020888978,-0.06221831,-0.08314305,-0.013510168,0.9999097,-0.0037064552,-0.012919836,0.0038214922,0.99995315,0.008892627,0.0029600905,-0.01399307,-0.011628983,0.0024144782,0.005552419,0.009804525,0.5284768,0.50536436,0.5006077,0.46607134,136,98
1020940109,-0.0624467,-0.0827308,-0.012954593,0.9999319,-0.0035975575,-0.0111170625,0.0037032366,0.99994814,0.009498959,0.007352474,-0.0057944087,-0.017951738,-0.0006856093,-0.028548382,-0.021297587,0.5201877,0.50619483,0.5026867,0.48643,124,85
1020989786,-0.06260277,-0.08230334,-0.012428582,0.9999254,-0.00369972,-0.011653499,0.0038212538,0.9999385,0.010424265,0.006592816,-0.01787116,-0.02160533,-0.015938349,-0.027132021,-0.00781478,0.5258947,0.5108303,0.4996716,0.4823092,166,126
1021039428,-0.06268658,-0.08176202,-0.011978328,0.99993384,-0.0029924512,-0.011111212,0.0031250715,0.9999239,0.011938123,-0.0005797859,-0.022291414,-0.01777475,-0.025563931,0.053027608,0.008626751,0.52691513,0.49498254,0.51228833,0.45424443,159,121
1021092035,-0.06261404,-0.08119205,-0.011426508,0.99993396,-0.0029511452,-0.011113753,0.0030846,0.99992317,0.012010181,0.004402273,-0.01570807,-0.017567731,-0.018848013,-0.02129097,-0.018747427,0.5206249,0.50699914,0.50334716,0.48258385,136,98
1021140188,-0.062473074,-0.080486365,-0.010795057,0.99994576,-0.0026770234,-0.010071653,0.002810657,0.999908,0.013279934,0.0057882434,-0.012303674,-0.017726097,-0.032391254,0.044592064,0.016086156,0.52847755,0.4976758,0.51623917,0.4504881,123,85
1021189844,-0.062307,-0.07990405,-0.010288954,0.99994874,-0.002409935,-0.009835313,0.0025445223,0.99990296,0.013694441,0.003083383,-0.008159996,-0.01751752,0.005184089,0.0046490403,-0.027198035,0.52243775,0.4979374,0.5105493,0.48021197,141,103
1021242452,-0.062092513,-0.079283476,-0.00984627,0.9999568,-0.001416564,-0.009191854,0.0015400052,0.99990857,0.013437232,0.0006368549,-0.008626601,-0.022167573,0.008144424,0.01726661,-0.03546362,0.52122265,0.4936326,0.51753324,0.4853033,124,85
1021290613,-0.061777383,-0.07875087,-0.009336233,0.9999601,-0.0009918213,-0.008892001,0.0011204481,0.9998948,0.014469712,-0.00079301465,-0.016267784,-0.015267522,-0.013888377,-0.017695501,-0.004803571,0.52650064,0.508905,0.5020316,0.47687626,145,102
1021340258,-0.061513394,-0.07833997,-0.0090869665,0.99995804,-0.0005477071,-0.009151428,0.0006865263,0.9998847,0.01517426,0.0030302913,-0.0014079675,-0.010365879,-0.025458556,0.015071331,-0.036707487,0.51391256,0.49547502,0.5244455,0.4758884,165,127
1021388382,-0.061207816,-0.07793099,-0.00886482,0.9999702,-0.00033652782,-0.0077265226,0.00045019388,0.99989176,0.014714328,0.0063114683,-0.00060229964,-0.014103691,0.020138396,0.016332235,0.030203978,0.52959144,0.5011279,0.50671345,0.4607925,155,85
1021441036,-0.060927317,-0.07761863,-0.008629084,0.99996644,0.00021743774,-0.008192239,-0.00010073185,0.99989873,0.014231679,0.0021211132,-0.0051100007,-0.011906128,-0.029210221,0.013608861,-0.036673516,0.5143239,0.494236,0.5240645,0.47890684,158,118
1021490669,-0.060690492,-0.0773302,-0.008456469,0.9999661,0.001631856,-0.008069763,-0.001507163,0.99987954,0.015445348,0.0031310327,-0.008158716,-0.010839289,-0.043988023,0.023012014,-0.015076304,0.52359337,0.49796364,0.52379316,0.46370324,155,116
1021540275,-0.06027651,-0.07704519,-0.008308768,0.99996775,0.0022480488,-0.0077025485,-0.0021221638,0.9998646,0.016319545,0.0010260636,-0.006216303,-0.0053334865,-0.00015916408,0.019365566,-0.009716283,0.52604353,0.49562094,0.5111382,0.46493512,123,83
1021588419,-0.059975535,-0.07683886,-0.008223832,0.9999698,0.0032565594,-0.0070546856,-0.003149271,0.99988,0.015165153,0.0027103305,0.0013508841,-0.0059767086,0.0063539688,0.023730373,-0.001968706,0.52667093,0.4943357,0.5130181,0.46342048,122,84
1021641109,-0.05960855,-0.07667209,-0.008088052,0.99997103,0.0044825077,-0.0061498135,-0.004391074,0.9998807,0.014812168,-0.003968987,0.0058671767,-0.0071146134,-0.0074870754,0.031955298,-0.038147938,0.5125918,0.48813325,0.52961475,0.47801653,153,100
1021690695,-0.05933456,-0.07659091,-0.007914066,0.99996185,0.006375432,-0.005977461,-0.0062861443,0.9998702,0.014838294,-0.0047301734,0.013190026,-0.008360739,0.0060786083,-0.009330881,-0.03712692,0.50618154,0.49755302,0.5196212,0.49476424,125,84
1021738853,-0.059065104,-0.07650631,-0.007897794,0.9999604,0.0077164173,-0.0044358666,-0.007651329,0.9998652,0.01452838,-0.007891007,0.005431482,-0.007834409,0.03189716,0.033312235,-0.00962618,0.5260296,0.489359,0.5156917,0.47269416,126,85
1021788495,-0.058795825,-0.0764794,-0.007848561,0.9999536,0.008474827,-0.0045876233,-0.008410692,0.99986887,0.013842276,-0.0071982443,0.0024626274,-0.0053193257,-0.017992595,0.022362195,0.004580359,0.5279145,0.49878874,0.51667553,0.4628192,144,85
1021839631,-0.058557004,-0.07651895,-0.007784188,0.999951,0.008870006,-0.0043989844,-0.008804083,0.99985206,0.014776125,-0.0023358113,0.0029589157,-5.6375462e-05,0.012658281,-0.027760742,-0.027458642,0.5059921,0.49584755,0.5057015,0.4949428,136,98
1021889247,-0.05847256,-0.07650948,-0.007864952,0.9999529,0.008762717,-0.004176849,-0.008701801,0.9998585,0.014398084,0.008422988,-0.00126656,0.00037396388,-0.0037654883,-0.018315854,0.001903695,0.5222222,0.49756542,0.5064941,0.47303763,122,84
1021938914,-0.05855517,-0.07652527,-0.007827401,0.9999488,0.008321404,-0.0057595386,-0.008237481,0.9998616,0.014456983,0.009274476,1.7246086e-05,-0.0013903917,-0.004445709,-0.024903411,0.006871159,0.52321976,0.50253576,0.5048112,0.4740173,150,89
1021991539,-0.058642924,-0.07657915,-0.007845223,0.9999457,0.00799489,-0.0066883387,-0.007897735,0.9998647,0.014433162,0.0075897854,0.008216883,-0.0028750715,0.014886532,-0.015227467,-0.008301534,0.5184126,0.49830183,0.5074319,0.48096266,128,88
1022039689,-0.058762968,-0.07666061,-0.007874012,0.99995035,0.0076420307,-0.0064076306,-0.007552266,0.9998749,0.013903695,0.008843212,0.004837178,-0.0104425745,0.0034809804,0.0038906075,0.027836137,0.5310576,0.5025634,0.5083661,0.46441013,147,84
1022089311,-0.0589879,-0.07679102,-0.007915139,0.99994665,0.007016659,-0.0075991414,-0.0069123507,0.9998829,0.013664215,0.006188751,0.0005671555,-0.0105517935,-0.0020267142,-0.005455364,0.024631647,0.53197294,0.5074407,0.50520444,0.46732798,128,85
1022141954,-0.05915293,-0.0769936,-0.007901728,0.9999495,0.0067481995,-0.00746304,-0.0066428185,0.9998793,0.014053849,0.01481737,0.0029490178,-0.0036325126,0.002540522,-0.011230952,-0.015208423,0.5177015,0.4945533,0.51057947,0.4793543,121,83
1022190088,-0.059383586,-0.07709234,-0.007889152,0.9999485,0.0067328215,-0.0075995517,-0.006631851,0.9998904,0.013239205,0.012355554,0.001250288,-0.0038417825,0.01290353,0.008129462,-0.0012170121,0.5261268,0.49267742,0.50972366,0.4702073,123,85
1022239736,-0.0596347,-0.07727951,-0.007955313,0.9999476,0.0068365335,-0.007627387,-0.0067361593,0.9998914,0.01311328,0.010285092,0.012024024,-0.0034786446,-0.016541202,0.0239007,-0.021161929,0.517165,0.49034563,0.52764297,0.46996212,126,88
1022292400,-0.059891865,-0.07748331,-0.007969141,0.9999435,0.0072357655,-0.0078074,-0.00713408,0.99989057,0.012972232,0.014633437,0.011500853,-0.011154828,0.010669946,-0.033570465,-0.042660996,0.50443244,0.49689713,0.51621264,0.5032856,150,110
1022340506,-0.06010458,-0.07768047,-0.008051097,0.99993855,0.0077712536,-0.007911959,-0.0076674223,0.99988526,0.013070208,0.011257793,0.0019918678,-0.0027131026,0.011848034,0.0020449907,0.001241995,0.5258509,0.49506804,0.5083109,0.47084913,123,84
1022391652,-0.06038499,-0.07782451,-0.008037269,0.9999383,0.00796926,-0.0077387583,-0.007869959,0.9998873,0.012788007,0.0030969898,0.015156399,-0.005319492,0.01257658,0.0029843196,0.024319466,0.5307242,0.50594044,0.5073361,0.46376234,128,88
1022438275,-0.060705557,-0.07805048,-0.0080782175,0.9999355,0.00782001,-0.008246833,-0.0077154636,0.99989057,0.012629373,0.0090168,0.011061341,-0.001218048,-0.001555863,-0.02875272,-0.0067388196,0.51578814,0.5037393,0.5062887,0.48152682,125,88
1022490939,-0.061003625,-0.07832165,-0.008048832,0.99993694,0.007587552,-0.008282348,-0.007480502,0.99988914,0.012877439,0.009689943,0.0153050115,-0.0069164173,-0.015840247,0.03904245,-0.003560565,0.52602047,0.49264422,0.529854,0.45942527,139,98
1022540579,-0.06134534,-0.07863236,-0.008019328,0.9999335,0.007813215,-0.008493148,-0.007704735,0.9998894,0.012730669,-0.0010644788,0.014229342,-0.0101854205,0.009475068,-0.020024685,0.003669481,0.52287596,0.51050687,0.5048014,0.48178697,122,84
1022590266,-0.061835423,-0.07911269,-0.008024514,0.9999363,0.007709384,-0.008256645,-0.0076036453,0.99988985,0.012756094,0.016153712,0.011397801,0.0028840282,-0.00391434,0.00790644,0.0052186074,0.5258607,0.4943436,0.51291907,0.45951638,125,85
1022641340,-0.062202692,-0.07945464,-0.007959843,0.99994105,0.007143259,-0.0081920335,-0.0070456266,0.99990475,0.011879204,0.015934113,0.015358802,0.0007058384,0.022563096,-0.021296762,0.0034406767,0.5252413,0.50046724,0.5061093,0.4721957,123,85
1022690987,-0.06249185,-0.07969573,-0.007869005,0.99994195,0.006535411,-0.008584187,-0.0064321756,0.9999075,0.011995086,0.010797844,0.0076937033,-0.006733539,-0.024487285,0.011386478,-0.021123637,0.516765,0.49394608,0.5249528,0.47442618,135,84
1022739144,-0.062716916,-0.07996841,-0.007769108,0.9999383,0.0064194202,-0.009075599,-0.0063108206,0.9999088,0.011947603,0.011254372,0.010595155,0.00016108953,0.016215755,-0.011936958,0.04901603,0.5299075,0.5095854,0.5015278,0.45850268,146,104
1022788778,-0.06306395,-0.08030048,-0.007650614,0.9999326,0.0063232183,-0.009759196,-0.0062121153,0.9999162,0.011375143,0.011942661,0.013278454,0.0021270418,-0.0017288998,0.008165927,0.003276068,0.5264294,0.49792624,0.51159495,0.4614366,150,112
1022841421,-0.06342158,-0.08050875,-0.0074812174,0.99994266,0.0059435368,-0.008922254,-0.00583601,0.99991065,0.01203517,0.0049545695,0.0139629,-0.006877278,-0.013955107,-0.022419652,0.0019866554,0.5227808,0.51015943,0.5086662,0.47511885,124,85
1022889573,-0.063737795,-0.080674276,-0.0072797537,0.9999338,0.0059098005,-0.009888262,-0.0057976246,0.99991906,0.01133357,0.0033791861,0.013151302,-0.006459938,0.008277701,0.03006146,-0.016752468,0.5221101,0.49302807,0.52133495,0.4720215,139,97
