timestamp,timestamp_sample,baro_device_id,baro_alt_meter,baro_pressure_pa,ambient_temperature,rho,temperature_source,calibration_count
1022675493,1022644202,6815762,90.66062,100240.77,15.0,1.2116929,0,0
1022909895,1022909827,6815762,90.671196,100240.65,15.0,1.2116915,0,0
1023097422,1023066105,6815762,90.69233,100240.414,15.0,1.2116886,0,0
1023362993,1023347327,6815762,90.68177,100240.53,15.0,1.21169,0,0
1023550492,1023534827,6815762,90.676476,100240.61,15.0,1.2116909,0,0
1023737992,1023722327,6815762,90.6527,100240.875,15.0,1.2116942,0,0
1023894396,1023894211,6815762,90.647415,100240.94,15.0,1.211695,0,0
1024159867,1024136392,6815762,90.731964,100239.92,15.0,1.2116827,0,0
1024347369,1024316077,6815762,90.71876,100240.086,15.0,1.2116847,0,0
1024534867,1024503576,6815762,90.81652,100238.94,15.0,1.2116709,0,0
1024722367,1024691084,6815762,90.86408,100238.375,15.0,1.211664,0,0
1024909871,1024878596,6815762,90.77425,100239.445,15.0,1.2116768,0,0
1025097393,1025066091,6815762,90.87466,100238.234,15.0,1.2116623,0,0
1025331742,1025331702,6815762,90.91165,100237.805,15.0,1.211657,0,0
1025519244,1025487952,6815762,90.89844,100237.95,15.0,1.2116588,0,0
1025706777,1025675452,6815762,90.97506,100237.05,15.0,1.211648,0,0
1025894242,1025862952,6815762,90.87994,100238.17,15.0,1.2116615,0,0
1026159919,1026144222,6815762,90.91957,100237.7,15.0,1.2116559,0,0
1026347367,1026331703,6815762,90.980354,100236.99,15.0,1.2116473,0,0
1026503616,1026503577,6815762,90.84823,100238.55,15.0,1.2116661,0,0
1026691117,1026659827,6815762,90.96185,100237.19,15.0,1.2116497,0,0
1026956910,1026925454,6815762,90.927505,100237.61,15.0,1.2116548,0,0
1027144244,1027112953,6815762,90.91429,100237.78,15.0,1.2116568,0,0
1027331742,1027300452,6815762,90.89844,100237.95,15.0,1.2116588,0,0
1027519245,1027487951,6815762,90.96978,100237.09,15.0,1.2116485,0,0
1027706741,1027675452,6815762,90.90636,100237.875,15.0,1.2116579,0,0
1027941127,1027941083,6815762,90.97242,100237.06,15.0,1.2116482,0,0
